ticker,company_name,url,ceo_name,ceo_role,appointment_date,resignation_date,open_at_appointment,close_at_resignation,topix_open_at_appointment,topix_close_at_resignation,excess_return_annual,tenure_years,photo_paths,photo_count,source
7726,黒田精工,https://www.kuroda-precision.co.jp/,黒田　浩史,current,,,,,,,,,photos_2/7726_黒田精工/current/photo_01.jpg,1,current
7729,東京精密,https://www.accretech.com/,吉田　均,current,,,,,,,,,"photos_2/7729_東京精密/current/photo_01.jpg,photos_2/7729_東京精密/current/photo_02.jpg,photos_2/7729_東京精密/current/photo_03.jpg,photos_2/7729_東京精密/current/photo_04.jpg,photos_2/7729_東京精密/current/photo_05.jpg",5,current
7730,マニー,https://www.mani.co.jp/,患者,current,,,,,,,,,photos_2/7730_マニー/current/photo_01.jpg,1,current
7727,オーバル,https://www.oval.co.jp/,"役職
氏名",current,,,,,,,,,"photos_2/7727_オーバル/current/photo_01.jpg,photos_2/7727_オーバル/current/photo_02.jpg,photos_2/7727_オーバル/current/photo_03.jpg,photos_2/7727_オーバル/current/photo_04.jpg",4,current
7725,インターアクション,https://www.inter-action.co.jp/,木地 伸雄,current,,,,,,,,,photos_2/7725_インターアクション/current/photo_01.jpg,1,current
7739,キヤノン電子,https://www.canon-elec.co.jp/,"指標
実績値",current,,,,,,,,,"photos_2/7739_キヤノン電子/current/photo_01.jpg,photos_2/7739_キヤノン電子/current/photo_02.jpg",2,current
7743,シード,https://www.seed.co.jp/,株主,current,2024年4月,,642.07,,,,,,photos_2/7743_シード/current/photo_01.jpg,1,current
7744,ノーリツ鋼機,https://www.noritsu.co.jp/,変化,current,,,,,,,,,,0,current
7735,SCREENホールディングス,https://www.screen.co.jp/,締役 取締,current,,,,,,,,,photos_2/7735_SCREENホールディングス/current/photo_01.jpg,1,current
7741,HOYA,https://www.hoya.com/,"締役
指名委",current,2018年6月,,5955.41,,,,,,photos_2/7741_HOYA/current/photo_01.jpg,1,current
7747,朝日インテック,http://www.asahi-intecc.co.jp/,宮田　憲次,current,,,,,,,,,photos_2/7747_朝日インテック/current/photo_01.jpg,1,current
7762,シチズン時計,https://www.citizen.co.jp/,"領域
世界",current,2026年3月,,,,,,,,photos_2/7762_シチズン時計/current/photo_01.jpg,1,current
7752,リコー,https://jp.ricoh.com/,会長　山下,current,2025年4月,,1595.47,,,,,,"photos_2/7752_リコー/current/photo_01.jpg,photos_2/7752_リコー/current/photo_02.jpg",2,current
7775,大研医器,https://www.daiken-iki.co.jp/,"部長
山田",current,,,,,,,,,photos_2/7775_大研医器/current/photo_01.jpg,1,current
7771,日本精密,http://www.nihon-s.co.jp/,当社,current,,,,,,,,,photos_2/7771_日本精密/current/photo_01.jpg,1,current
7794,イーディーピー,https://www.d-edp.jp/,藤森 直治,current,2022年6月,,1640.0,,,,,,photos_2/7794_イーディーピー/current/photo_01.jpg,1,current
7791,ドリームベッド,https://www.dreambed.co.jp/,三宅 弘人,current,2024年3月,,693.59,,,,,,photos_2/7791_ドリームベッド/current/photo_01.jpg,1,current
7800,アミファ,https://www.amifa.co.jp/,株主,current,,,,,,,,,photos_2/7800_アミファ/current/photo_01.jpg,1,current
7806,MTG,https://www.mtg.gr.jp/,松下 剛,current,2025年9月,,4761.36,,,,,,photos_2/7806_MTG/current/photo_01.jpg,1,current
7795,KYORITSU,https://www.kyoritsu-hd.co.jp/,景山　豊,current,,,,,,,,,"photos_2/7795_KYORITSU/current/photo_01.jpg,photos_2/7795_KYORITSU/current/photo_02.jpg,photos_2/7795_KYORITSU/current/photo_03.jpg",3,current
7804,ビーアンドピー,https://www.bandp.co.jp/,締役　 和田山,current,,,,,,,,,photos_2/7804_ビーアンドピー/current/photo_01.jpg,1,current
7792,コラントッテ,https://colantotte.co.jp/,小松　克已,current,,,,,,,,,photos_2/7792_コラントッテ/current/photo_01.jpg,1,current
7809,壽屋,https://company.kotobukiya.co.jp/,清水　一行,current,,,,,,,,,photos_2/7809_壽屋/current/photo_01.jpg,1,current
7807,幸和製作所,https://kowa-seisakusho.co.jp/,玉田 秀明,current,,,,,,,,,photos_2/7807_幸和製作所/current/photo_01.jpg,1,current
7811,中本パックス,https://www.npacks.co.jp/,河田 淳,current,,,,,,,,,photos_2/7811_中本パックス/current/photo_01.jpg,1,current
7817,パラマウントベッドホールディングス,https://www.paramountbed-hd.co.jp/,木村 友彦,current,,,,,,,,,photos_2/7817_パラマウントベッドホールディングス/current/photo_01.jpg,1,current
7818,トランザクション,https://www.trans-action.co.jp/,"会長
石川",current,2022年11月,,475.35,,,,,,photos_2/7818_トランザクション/current/photo_01.jpg,1,current
7814,日本創発グループ,https://www.jcpg.co.jp/,"方
　当社",current,2025年3月,,421.67,,,,,,photos_2/7814_日本創発グループ/current/photo_01.jpg,1,current
7826,フルヤ金属,https://www.furuyametals.co.jp/,古屋 堯民,current,,,,,,,,,"photos_2/7826_フルヤ金属/current/photo_01.jpg,photos_2/7826_フルヤ金属/current/photo_02.jpg,photos_2/7826_フルヤ金属/current/photo_03.jpg,photos_2/7826_フルヤ金属/current/photo_04.jpg",4,current
7832,バンダイナムコホールディングス,https://www.bandainamco.co.jp/,浅古 有寿,current,,,,,,,,,photos_2/7832_バンダイナムコホールディングス/current/photo_01.jpg,1,current
7841,遠藤製作所,https://endo-mfg.co.jp/,渡部　大史,current,2017年4月,,614.03,,,,,,photos_2/7841_遠藤製作所/current/photo_01.jpg,1,current
7860,エイベックス,https://avex.com/,会長 松浦,current,2022年5月,,1248.44,,,,,,"photos_2/7860_エイベックス/current/photo_01.jpg,photos_2/7860_エイベックス/current/photo_02.jpg",2,current
7856,萩原工業,https://www.hagihara.co.jp/,浅野 和志,current,2025年12月,,1553.0,,,,,,"photos_2/7856_萩原工業/current/photo_01.jpg,photos_2/7856_萩原工業/current/photo_02.jpg,photos_2/7856_萩原工業/current/photo_03.jpg,photos_2/7856_萩原工業/current/photo_04.jpg,photos_2/7856_萩原工業/current/photo_05.jpg",5,current
7863,平賀,https://www.pp-hiraga.co.jp/,中前 圭司,current,2005年4月,,533.07,,,,,,photos_2/7863_平賀/current/photo_01.jpg,1,current
7867,タカラトミー,https://www.takaratomy.co.jp/,小島 一洋,current,2024年６月,,2645.6,,,,,,"photos_2/7867_タカラトミー/current/photo_01.jpg,photos_2/7867_タカラトミー/current/photo_02.jpg",2,current
7875,竹田iPホールディングス,https://www.takedaip-hd.co.jp/,木全　幸治,current,2002年6月,,,,,,,,"photos_2/7875_竹田iPホールディングス/current/photo_01.jpg,photos_2/7875_竹田iPホールディングス/current/photo_02.jpg,photos_2/7875_竹田iPホールディングス/current/photo_03.jpg,photos_2/7875_竹田iPホールディングス/current/photo_04.jpg,photos_2/7875_竹田iPホールディングス/current/photo_05.jpg",5,current
7878,光・彩,https://www.kohsai-qq.co.jp/,世界,current,,,,,,,,,"photos_2/7878_光・彩/current/photo_01.jpg,photos_2/7878_光・彩/current/photo_02.jpg",2,current
7883,サンメッセ,https://www.sunmesse.co.jp/,病院 乳腺外,current,2025年10月,,346.01,,,,,,photos_2/7883_サンメッセ/current/photo_01.jpg,1,current
7893,プロネクサス,https://www.pronexus.co.jp/,上野 剛史,current,2020年12月,,956.54,,,,,,photos_2/7893_プロネクサス/current/photo_01.jpg,1,current
7906,ヨネックス,https://www.yonex.co.jp/,"役職
氏名",current,,,,,,,,,"photos_2/7906_ヨネックス/current/photo_01.jpg,photos_2/7906_ヨネックス/current/photo_02.jpg,photos_2/7906_ヨネックス/current/photo_03.jpg,photos_2/7906_ヨネックス/current/photo_04.jpg",4,current
7911,TOPPANホールディングス,https://www.holdings.toppan.com/ja/,麿 秀晴,current,,,,,,,,,photos_2/7911_TOPPANホールディングス/current/photo_01.jpg,1,current
7912,大日本印刷,https://www.dnp.co.jp/,"月
 北島義",current,2025年10月,,2511.11,,,,,,photos_2/7912_大日本印刷/current/photo_01.jpg,1,current
7908,きもと,https://www.kimoto.co.jp/,小林 正一,current,,,,,,,,,photos_2/7908_きもと/current/photo_01.jpg,1,current
7914,共同印刷,https://www.kyodoprinting.co.jp/,藤森 康彰,current,,,,,,,,,photos_2/7914_共同印刷/current/photo_01.jpg,1,current
7915,NISSHA,https://www.nissha.com/,"役会
当社",current,2025年1月,,1506.1,,,,,,photos_2/7915_NISSHA/current/photo_01.jpg,1,current
7922,三光産業,https://www.sankosangyo.co.jp/,石井 正和,current,,,,,,,,,photos_2/7922_三光産業/current/photo_01.jpg,1,current
7936,アシックス,https://corp.asics.com/jp/,富永 満之,current,,,,,,,,,photos_2/7936_アシックス/current/photo_01.jpg,1,current
7932,ニッピ,https://www.nippi-inc.co.jp/,伊藤 裕子,current,,,,,,,,,photos_2/7932_ニッピ/current/photo_01.jpg,1,current
7942,JSP,https://www.co-jsp.co.jp/,"方針
業績",current,2024年4月,,2132.0,,,,,,photos_2/7942_JSP/current/photo_01.jpg,1,current
7949,小松ウオール工業,https://www.komatsuwall.co.jp/,"体制
当社",current,,,,,,,,,photos_2/7949_小松ウオール工業/current/photo_01.jpg,1,current
7952,河合楽器製作所,https://www.kawai.co.jp/,部長 兼,current,,,,,,,,,"photos_2/7952_河合楽器製作所/current/photo_01.jpg,photos_2/7952_河合楽器製作所/current/photo_02.jpg,photos_2/7952_河合楽器製作所/current/photo_03.jpg,photos_2/7952_河合楽器製作所/current/photo_04.jpg,photos_2/7952_河合楽器製作所/current/photo_05.jpg",5,current
7917,ZACROS,https://www.zacros.co.jp/,下田拓,current,,,,,,,,,photos_2/7917_ZACROS/current/photo_01.jpg,1,current
7962,キングジム,https://www.kingjim.co.jp/,木村 美代子,current,,,,,,,,,photos_2/7962_キングジム/current/photo_01.jpg,1,current
7957,フジコピアン,https://www.fujicopian.com/,木 敏樹,current,,,,,,,,,photos_2/7957_フジコピアン/current/photo_01.jpg,1,current
7981,タカラスタンダード,https://www.takara-standard.co.jp/,会長 渡辺岳,current,,,,,,,,,photos_2/7981_タカラスタンダード/current/photo_01.jpg,1,current
7983,ミロク,https://www.miroku-jp.com/,明治,current,,,,,,,,,"photos_2/7983_ミロク/current/photo_01.jpg,photos_2/7983_ミロク/current/photo_02.jpg",2,current
7944,ローランド,https://www.roland.com/jp/,地位,current,2022年3月,,3458.94,,,,,,"photos_2/7944_ローランド/current/photo_01.jpg,photos_2/7944_ローランド/current/photo_02.jpg,photos_2/7944_ローランド/current/photo_03.jpg,photos_2/7944_ローランド/current/photo_04.jpg,photos_2/7944_ローランド/current/photo_05.jpg",5,current
7988,ニフコ,https://www.nifco.com/,柴尾　雅春,current,2025年06月,,3383.87,,,,,,"photos_2/7988_ニフコ/current/photo_01.jpg,photos_2/7988_ニフコ/current/photo_02.jpg,photos_2/7988_ニフコ/current/photo_03.jpg,photos_2/7988_ニフコ/current/photo_04.jpg,photos_2/7988_ニフコ/current/photo_05.jpg",5,current
7989,立川ブラインド工業,https://www.blind.co.jp/,当社,current,,,,,,,,,"photos_2/7989_立川ブラインド工業/current/photo_01.jpg,photos_2/7989_立川ブラインド工業/current/photo_02.jpg,photos_2/7989_立川ブラインド工業/current/photo_03.jpg",3,current
7985,ネポン,https://www.nepon.co.jp/,福田 晴久,current,,,,,,,,,photos_2/7985_ネポン/current/photo_01.jpg,1,current
7990,グローブライド,https://www.globeride.co.jp/,自然志向,current,,,,,,,,,"photos_2/7990_グローブライド/current/photo_01.jpg,photos_2/7990_グローブライド/current/photo_02.jpg",2,current
7997,くろがね工作所,https://www.kurogane-kks.co.jp/,作所 田中,current,,,,,,,,,photos_2/7997_くろがね工作所/current/photo_01.jpg,1,current
7995,バルカー,https://www.valqua.co.jp/,"役職
氏名",current,2025年6月,,2863.12,,,,,,photos_2/7995_バルカー/current/photo_01.jpg,1,current
8005,スクロール,https://www.scroll.jp/,"日生

略歴",current,2012年4月,,196.71,,,,,,"photos_2/8005_スクロール/current/photo_01.jpg,photos_2/8005_スクロール/current/photo_02.jpg",2,current
8012,長瀬産業,https://www.nagase.co.jp/,上島宏之,current,2023年11月,,2169.42,,,,,,photos_2/8012_長瀬産業/current/photo_01.jpg,1,current
8014,蝶理,https://www.chori.co.jp/,迫田　竜之,current,2024年4月,,3164.85,,,,,,"photos_2/8014_蝶理/current/photo_01.jpg,photos_2/8014_蝶理/current/photo_02.jpg",2,current
8015,豊田通商,https://www.toyota-tsusho.com/,貸谷　伊知郎,current,2005年4月,,344.24,,,,,,photos_2/8015_豊田通商/current/photo_01.jpg,1,current
8022,美津濃,https://corp.mizuno.com/,世界,current,,,,,,,,,"photos_2/8022_美津濃/current/photo_01.jpg,photos_2/8022_美津濃/current/photo_02.jpg",2,current
8029,ルックホールディングス,https://www.look-holdings.jp/,"月
株",current,2025年3月,,2192.26,,,,,,photos_2/8029_ルックホールディングス/current/photo_01.jpg,1,current
8023,DAIKO　XTECH,https://www.daiko-xtech.co.jp/,松山 晃一郎,current,2004年4月,,175.68,,,,,,"photos_2/8023_DAIKO_XTECH/current/photo_01.jpg,photos_2/8023_DAIKO_XTECH/current/photo_02.jpg,photos_2/8023_DAIKO_XTECH/current/photo_03.jpg,photos_2/8023_DAIKO_XTECH/current/photo_04.jpg,photos_2/8023_DAIKO_XTECH/current/photo_05.jpg",5,current
8018,三共生興,https://www.sankyoseiko.co.jp/,上 明,current,2025年3月,,601.62,,,,,,photos_2/8018_三共生興/current/photo_01.jpg,1,current
8031,三井物産,https://www.mitsui.com/jp/,"月
 堀",current,2025年4月,,2917.63,,,,,,photos_2/8031_三井物産/current/photo_01.jpg,1,current
8020,兼松,https://www.kanematsu.co.jp/,宮部　佳也,current,,,,,,,,,photos_2/8020_兼松/current/photo_01.jpg,1,current
8035,東京エレクトロン,https://www.tel.co.jp/,平素,current,,,,,,,,,photos_2/8035_東京エレクトロン/current/photo_01.jpg,1,current
8040,東京ソワール,https://www.soir.co.jp/,"方針
東京",current,2024年3月,,777.42,,,,,,"photos_2/8040_東京ソワール/current/photo_01.jpg,photos_2/8040_東京ソワール/current/photo_02.jpg",2,current
8043,スターゼン,https://www.starzen.co.jp/,感動体験,current,2024年4月,,902.93,,,,,,"photos_2/8043_スターゼン/current/photo_01.jpg,photos_2/8043_スターゼン/current/photo_02.jpg",2,current
8050,セイコーグループ,https://www.seiko.co.jp/,"修司
近年我",current,,,,,,,,,photos_2/8050_セイコーグループ/current/photo_01.jpg,1,current
8051,山善,https://www.yamazen.co.jp/,岸田　 貢司,current,,,,,,,,,photos_2/8051_山善/current/photo_01.jpg,1,current
8052,椿本興業,https://www.tsubaki.co.jp/,香田 昌司,current,2025年5月,,2130.04,,,,,,photos_2/8052_椿本興業/current/photo_01.jpg,1,current
8045,横浜丸魚,https://www.yokohama-maruuo.co.jp/,横浜丸,current,2026年2月,,1611.0,,,,,,"photos_2/8045_横浜丸魚/current/photo_01.jpg,photos_2/8045_横浜丸魚/current/photo_02.jpg,photos_2/8045_横浜丸魚/current/photo_03.jpg,photos_2/8045_横浜丸魚/current/photo_04.jpg,photos_2/8045_横浜丸魚/current/photo_05.jpg",5,current
8056,BIPROGY,https://www.biprogy.com/,齊藤　昇,current,,,,,,,,,photos_2/8056_BIPROGY/current/photo_01.jpg,1,current
8059,第一実業,https://www.djk.co.jp/,船渡 雄司,current,,,,,,,,,photos_2/8059_第一実業/current/photo_01.jpg,1,current
8074,ユアサ商事,https://www.yuasa.co.jp/,田村　博之,current,2023年4月,,3313.25,,,,,,photos_2/8074_ユアサ商事/current/photo_01.jpg,1,current
8075,神鋼商事,https://www.shinsho.co.jp/,明日,current,,,,,,,,,photos_2/8075_神鋼商事/current/photo_01.jpg,1,current
8053,住友商事,https://www.sumitomocorp.com/ja/jp/,上野 真吾,current,2024年5月,,3571.19,,,,,,photos_2/8053_住友商事/current/photo_01.jpg,1,current
8076,カノークス,https://www.canox.co.jp/,"方針
当社",current,2015年4月,,,,,,,,photos_2/8076_カノークス/current/photo_01.jpg,1,current
8081,カナデン,https://www.kanaden.co.jp/,守屋　太,current,2025年10月,,2042.88,,,,,,photos_2/8081_カナデン/current/photo_01.jpg,1,current
8085,ナラサキ産業,https://www.narasaki.co.jp/,兼 中村,current,,,,,,,,,photos_2/8085_ナラサキ産業/current/photo_01.jpg,1,current
8089,ナイス,https://www.nice.co.jp/,演会　第二部,current,,,,,,,,,"photos_2/8089_ナイス/current/photo_01.jpg,photos_2/8089_ナイス/current/photo_02.jpg",2,current
8091,ニチモウ,https://www.nichimo.co.jp/,食卓,current,,,,,,,,,,0,current
8095,アステナホールディングス,https://www.astena-hd.com/,戸口 智,current,,,,,,,,,photos_2/8095_アステナホールディングス/current/photo_01.jpg,1,current
8111,ゴールドウイン,https://about.goldwin.co.jp/,自然,current,2024年5月,,2941.34,,,,,,"photos_2/8111_ゴールドウイン/current/photo_01.jpg,photos_2/8111_ゴールドウイン/current/photo_02.jpg",2,current
8119,三栄コーポレーション,https://www.sanyeicorp.com/,"月
株",current,2026年3月,,,,,,,,photos_2/8119_三栄コーポレーション/current/photo_01.jpg,1,current
8098,稲畑産業,https://www.inabata.co.jp/,"情報
新",prev_1,2025年3月,2015年8月,3019.13,885.17,,,,,,0,history
8098,稲畑産業,https://www.inabata.co.jp/,稲畑 勝太郎,prev_2,2025年3月,2015年8月,3019.13,885.17,,,,,,0,history
8098,稲畑産業,https://www.inabata.co.jp/,当社 代表取,prev_3,2025年3月,2015年8月,3019.13,885.17,,,,,,0,history
8098,稲畑産業,https://www.inabata.co.jp/,月	同社,prev_4,2025年3月,2015年8月,3019.13,885.17,,,,,,0,history
8098,稲畑産業,https://www.inabata.co.jp/,藤田 裕治,prev_5,2005年12月08日,平成07年06月,573.36,,,,,,,0,history
8127,ヤマトインターナショナル,https://www.yamatointr.co.jp/,盤若　智基,current,,,,,,,,,photos_2/8127_ヤマトインターナショナル/current/photo_01.jpg,1,current
8131,ミツウロコグループホールディングス,https://www.mitsuuroko.com/,田島 晃平,current,,,,,,,,,photos_2/8131_ミツウロコグループホールディングス/current/photo_01.jpg,1,current
8132,シナネンホールディングス,https://sinanengroup.co.jp/,家庭向,current,2024年12月,,6211.96,,,,,,"photos_2/8132_シナネンホールディングス/current/photo_01.jpg,photos_2/8132_シナネンホールディングス/current/photo_02.jpg",2,current
8135,ゼット,https://zett.jp/,当社,current,,,,,,,,,photos_2/8135_ゼット/current/photo_01.jpg,1,current
8133,伊藤忠エネクス,https://www.itcenex.com/,田畑　信幸,current,2025年6月,,1605.38,,,,,,"photos_2/8133_伊藤忠エネクス/current/photo_01.jpg,photos_2/8133_伊藤忠エネクス/current/photo_02.jpg,photos_2/8133_伊藤忠エネクス/current/photo_03.jpg,photos_2/8133_伊藤忠エネクス/current/photo_04.jpg",4,current
8138,三京化成,https://www.sankyokasei-corp.co.jp/,小川 和夫,current,,,,,,,,,"photos_2/8138_三京化成/current/photo_01.jpg,photos_2/8138_三京化成/current/photo_02.jpg",2,current
8142,トーホー,https://www.to-ho.co.jp/,奥野 邦治,current,2025年4月,,1117.56,,,,,,photos_2/8142_トーホー/current/photo_01.jpg,1,current
8141,新光商事,https://www.shinko-sj.co.jp/,日本語,current,,,,,,,,,photos_2/8141_新光商事/current/photo_01.jpg,1,current
8153,モスフードサービス,https://www.mos.co.jp/company/,"値観
創業者",current,,,,,,,,,photos_2/8153_モスフードサービス/current/photo_01.jpg,1,current
8158,ソーダニッカ,https://www.sodanikka.co.jp/,社会,current,,,,,,,,,photos_2/8158_ソーダニッカ/current/photo_01.jpg,1,current
8160,木曽路,https://www.kisoji.co.jp/,理念 木曽路,current,,,,,,,,,,0,current
8159,立花エレテック,https://www.tachibana.co.jp/,布山 尚,current,2021年9月,,1216.34,,,,,,photos_2/8159_立花エレテック/current/photo_01.jpg,1,current
8185,チヨダ,https://www.chiyodagrp.co.jp/,町野　雅俊,current,,,,,,,,,photos_2/8185_チヨダ/current/photo_01.jpg,1,current
8198,マックスバリュ東海,https://www.mv-tokai.co.jp/,店舗,current,,,,,,,,,"photos_2/8198_マックスバリュ東海/current/photo_01.jpg,photos_2/8198_マックスバリュ東海/current/photo_02.jpg,photos_2/8198_マックスバリュ東海/current/photo_03.jpg,photos_2/8198_マックスバリュ東海/current/photo_04.jpg,photos_2/8198_マックスバリュ東海/current/photo_05.jpg",5,current
8203,MrMaxHD,https://www.mrmaxhd.co.jp/,平野 能章,current,,,,,,,,,"photos_2/8203_MrMaxHD/current/photo_01.jpg,photos_2/8203_MrMaxHD/current/photo_02.jpg",2,current
8214,AOKIホールディングス,https://www.aoki-hd.co.jp/,"戦略
業績",current,,,,,,,,,,0,current
8219,青山商事,https://www.aoyama-syouji.co.jp/,洋服,current,2025年4月,,1999.59,,,,,,photos_2/8219_青山商事/current/photo_01.jpg,1,current
8226,理経,https://www.rikei.co.jp/,猪坂 哲,current,,,,,,,,,photos_2/8226_理経/current/photo_01.jpg,1,current
8278,フジ,https://www.the-fuji.com/company/,山口　普,current,2024年3月,,1916.71,,,,,,photos_2/8278_フジ/current/photo_01.jpg,1,current
8283,PALTAC,https://www.paltac.co.jp/,"会長
糟谷",current,2011年6月,,654.29,,,,,,photos_2/8283_PALTAC/current/photo_01.jpg,1,current
8273,イズミ,https://www.izumi.co.jp/,基本方針,current,,,,,,,,,photos_2/8273_イズミ/current/photo_01.jpg,1,current
8233,高島屋,https://www.takashimaya.co.jp/,"連携
 中長期",current,2025年11月,,1665.0,,,,,,"photos_2/8233_高島屋/current/photo_01.jpg,photos_2/8233_高島屋/current/photo_02.jpg",2,current
8291,日産東京販売ホールディングス,https://www.nissan-tokyo-hd.co.jp/,竹林 彰,current,,,,,,,,,photos_2/8291_日産東京販売ホールディングス/current/photo_01.jpg,1,current
8306,三菱UFJフィナンシャル・グループ,https://www.mufg.jp/,亀澤 宏規,current,2025年10月,,2331.91,,,,,,"photos_2/8306_三菱UFJフィナンシャル・グループ/current/photo_01.jpg,photos_2/8306_三菱UFJフィナンシャル・グループ/current/photo_02.jpg",2,current
8309,三井住友トラストグループ,https://www.smth.jp/,"締役
大久保",current,2006年6月,,4095.13,,,,,,photos_2/8309_三井住友トラストグループ/current/photo_01.jpg,1,current
8337,千葉興業銀行,https://www.chibakogyo-bank.co.jp/,"査役
金杉",current,,,,,,,,,"photos_2/8337_千葉興業銀行/current/photo_01.jpg,photos_2/8337_千葉興業銀行/current/photo_02.jpg,photos_2/8337_千葉興業銀行/current/photo_03.jpg,photos_2/8337_千葉興業銀行/current/photo_04.jpg",4,current
8354,ふくおかフィナンシャルグループ,https://www.fukuoka-fg.com/,地域,current,2007年4月,,2768.31,,,,,,photos_2/8354_ふくおかフィナンシャルグループ/current/photo_01.jpg,1,current
8410,セブン銀行,https://www.sevenbank.co.jp/,銀行 松橋,current,,,,,,,,,,0,current
8439,東京センチュリー,https://www.tokyocentury.co.jp/,藤原 弘治,current,,,,,,,,,photos_2/8439_東京センチュリー/current/photo_01.jpg,1,current
8508,Jトラスト,https://www.jt-corp.co.jp/,"小
中",current,2025年6月,,386.77,,,,,,"photos_2/8508_Jトラスト/current/photo_01.jpg,photos_2/8508_Jトラスト/current/photo_02.jpg",2,current
8518,日本アジア投資,https://www.jaic-vc.co.jp/,丸山　俊,current,,,,,,,,,photos_2/8518_日本アジア投資/current/photo_01.jpg,1,current
8600,トモニホールディングス,https://www.tomony-hd.co.jp/,平素,current,令和5年4月,,325.33,,,,,,photos_2/8600_トモニホールディングス/current/photo_01.jpg,1,current
8601,大和証券グループ本社,https://www.daiwa-grp.jp/,"合計

日本経",current,2024年4月,,1087.94,,,,,,photos_2/8601_大和証券グループ本社/current/photo_01.jpg,1,current
8613,丸三証券,https://www.marusan-sec.co.jp/,菊地　稔,current,2017年6月,,587.67,,,,,,photos_2/8613_丸三証券/current/photo_01.jpg,1,current
8614,東洋証券,https://www.toyo-sec.co.jp/,小川 憲洋,current,,,,,,,,,photos_2/8614_東洋証券/current/photo_01.jpg,1,current
8616,東海東京フィナンシャル・ホールディングス,https://www.tokaitokyo-fh.jp/,"会長
石田",current,,,,,,,,,photos_2/8616_東海東京フィナンシャル・ホールディングス/current/photo_01.jpg,1,current
8700,丸八証券,https://www.maruhachi-sec.co.jp/,鈴木　卓也,current,2024年12月,,1336.4,,,,,,photos_2/8700_丸八証券/current/photo_01.jpg,1,current
8704,トレイダーズホールディングス,https://www.tradershd.com/,金丸 貴行,current,,,,,,,,,"photos_2/8704_トレイダーズホールディングス/current/photo_01.jpg,photos_2/8704_トレイダーズホールディングス/current/photo_02.jpg,photos_2/8704_トレイダーズホールディングス/current/photo_03.jpg",3,current
8570,イオンフィナンシャルサービス,https://www.aeonfinancial.co.jp/,深山 友晴,current,,,,,,,,,photos_2/8570_イオンフィナンシャルサービス/current/photo_01.jpg,1,current
8715,アニコム　ホールディングス,https://www.anicom.co.jp/,小森　伸昭,current,,,,,,,,,photos_2/8715_アニコム_ホールディングス/current/photo_01.jpg,1,current
8739,スパークス・グループ,https://www.sparx.jp/,"宣言
当社",current,2024年6月,,1686.42,,,,,,photos_2/8739_スパークス・グループ/current/photo_01.jpg,1,current
8766,東京海上ホールディングス,https://www.tokiomarinehd.com/,"副 
共同",current,,,,,,,,,photos_2/8766_東京海上ホールディングス/current/photo_01.jpg,1,current
8771,イー・ギャランティ,https://www.eguarantee.co.jp/,江藤 公則,current,,,,,,,,,photos_2/8771_イー・ギャランティ/current/photo_01.jpg,1,current
8789,フィンテック　グローバル,https://www.fgi.co.jp/,"報酬

報酬構",current,,,,,,,,,"photos_2/8789_フィンテック_グローバル/current/photo_01.jpg,photos_2/8789_フィンテック_グローバル/current/photo_02.jpg",2,current
8795,T&Dホールディングス,https://www.td-holdings.co.jp/,"締役
執行役",current,2025年6月,,3055.88,,,,,,"photos_2/8795_T&Dホールディングス/current/photo_01.jpg,photos_2/8795_T&Dホールディングス/current/photo_02.jpg,photos_2/8795_T&Dホールディングス/current/photo_03.jpg,photos_2/8795_T&Dホールディングス/current/photo_04.jpg,photos_2/8795_T&Dホールディングス/current/photo_05.jpg",5,current
8801,三井不動産,https://www.mitsuifudosan.co.jp/,"会長
菰田",current,2025年6月,,1337.5,,,,,,"photos_2/8801_三井不動産/current/photo_01.jpg,photos_2/8801_三井不動産/current/photo_02.jpg,photos_2/8801_三井不動産/current/photo_03.jpg,photos_2/8801_三井不動産/current/photo_04.jpg,photos_2/8801_三井不動産/current/photo_05.jpg",5,current
8818,京阪神ビルディング,https://www.keihanshin.co.jp/,"社名

京阪神",current,2025年3月,,1450.06,,,,,,,0,current
8803,平和不動産,https://www.heiwa-net.co.jp/,唯一無二,current,2024年3月,,1851.58,,,,,,photos_2/8803_平和不動産/current/photo_01.jpg,1,current
8844,コスモスイニシア,https://www.cigr.co.jp/,髙智 亮大朗,current,,,,,,,,,"photos_2/8844_コスモスイニシア/current/photo_01.jpg,photos_2/8844_コスモスイニシア/current/photo_02.jpg,photos_2/8844_コスモスイニシア/current/photo_03.jpg,photos_2/8844_コスモスイニシア/current/photo_04.jpg,photos_2/8844_コスモスイニシア/current/photo_05.jpg",5,current
8860,フジ住宅,https://www.fuji-jutaku.co.jp/,今井 光郎,current,2008年10月,,142.77,,,,,,"photos_2/8860_フジ住宅/current/photo_01.jpg,photos_2/8860_フジ住宅/current/photo_02.jpg",2,current
8864,空港施設,https://www.afc.jp/,空港内外,current,2022年5月,,487.54,,,,,,photos_2/8864_空港施設/current/photo_01.jpg,1,current
8876,リログループ,https://www.relo.jp/,第四次,current,2025年３月,,1859.0,,,,,,photos_2/8876_リログループ/current/photo_01.jpg,1,current
